,NSE,KGE,r,alpha,beta,RMSE,delta
10554,0.19825387001037598,0.577302819740291,0.84576154,0.6413528,0.8379643,0.2241053,-17.971912
10566,0.8607447892427444,0.9209281614645034,0.9299552,1.0143768,1.0337548,0.7116831,-0.1425915
10567,0.7843280136585236,0.7823731685846423,0.8879874,1.1139843,1.1477233,1.5779757,0.17430536
10570,-0.6186074018478394,0.4598249442037714,0.9248383,0.4678042,1.0539206,0.41937253,34.598305
10571,0.6204430758953094,0.5732442932876362,0.7920087,1.3678646,1.0594616,0.35685307,-21.143042
10583,0.8122834861278534,0.5265007887938724,0.91744894,1.2440041,1.3973019,0.7366416,15.071788
10584,0.2638092637062073,0.5286480233613767,0.6211042,1.0635921,1.273069,0.32494903,-44.858223
10586,0.09254205226898193,0.5569773568329692,0.7601207,0.6928838,0.78927124,0.49790043,-24.928928
10587,0.8545394986867905,0.675059370176178,0.9430647,1.3027339,0.89657384,0.20003179,-52.786377
10591,0.5290289521217346,0.7202712754162504,0.78513545,1.0166978,0.82166725,0.2765249,-41.732086
10594,0.8403304368257523,0.688339731825847,0.9432085,1.2206748,1.2126253,0.41556224,17.11669
10595,0.5448924601078033,-1.0654176625061464,0.8669917,1.8745418,2.8663964,0.1391666,269.95975
10620,0.5666035413742065,0.7162230014190705,0.8815781,0.74638134,0.95327514,0.5046265,15.251824
10632,0.8716932982206345,0.880224250550576,0.94887024,0.8965588,0.9678768,0.071236566,-6.2439265
10641,0.7688166499137878,0.6956889327830015,0.8832818,1.2041821,1.1931107,0.27589977,14.42423
10651,0.5175710618495941,-0.6492095897701826,0.91839975,2.5156803,1.6449394,0.44786203,12.4986515
10653,0.6096575856208801,0.5820514709835185,0.7877476,1.3007387,1.1979549,0.2520122,-28.29227
10688,-0.17808747291564941,0.3770846957461751,0.4702706,0.9327454,1.3207601,0.3382387,21.274237
10701,0.06332111358642578,0.3693360675058023,0.7864942,0.7042271,1.5144615,0.36276987,45.258606
10713,-2.7055230140686035,0.13496615949742918,0.58028436,0.48204455,1.5512209,0.11880609,40.143406
11306,0.8197638988494873,0.6046196547520319,0.92872876,1.3714637,1.1151555,0.20505713,-138.22646
11308,0.790977880358696,0.47117910729102885,0.92525953,1.3926904,1.3462075,0.20005397,-9.312059
11309,0.7508423030376434,0.2999175570539723,0.92721975,1.5111881,1.4727633,0.20087422,11.846016
11312,0.628076821565628,-0.12369027967967572,0.94930094,1.7512304,1.8341237,0.1502105,44.95475
11327,0.507514476776123,-0.502024268593056,0.85755074,1.8426005,2.2352366,0.24904205,93.88036
11334,0.6297681629657745,0.606572058976654,0.79530984,1.3313098,0.9441314,0.29507688,-241.5403
11335,0.6783493161201477,0.4607248365052167,0.8447243,1.4918891,1.1573285,0.26139003,-140.77574
11337,0.6364488303661346,-0.011137661356845907,0.91211396,1.693064,1.7309841,0.16840345,43.115738
11350,0.6059859097003937,0.7705241981076292,0.83548677,0.8885204,0.88525313,0.1732369,-9.018117
11351,0.7580645233392715,0.8744599861578476,0.88677603,0.9482328,1.0161489,0.123444736,9.8075
11352,0.8012329041957855,0.854984647131686,0.905734,0.98121285,1.1085837,0.11478067,22.239578
11353,0.6479480266571045,0.7865004702265954,0.868175,0.84024,1.0517781,0.121563055,16.25924
11357,0.5316737294197083,0.7728432585601516,0.7797073,0.94731903,1.0172056,0.16877154,0.06085322
11368,0.7111681401729584,0.7980148505246873,0.85160476,1.0630239,0.87832487,0.25341734,-48.61854
11370,0.722335696220398,0.7162508416790394,0.9195454,0.8303672,0.7872434,0.18919693,-45.457115
11374,-0.33710551261901855,-4.142760815035144,0.5330481,2.0563881,6.011386,0.14670469,95.06142
11379,0.7566956579685211,0.24324778738088715,0.9389515,1.6317875,1.4120576,0.17613225,-30.43417
11385,0.8158397972583771,0.7629508167642669,0.91615254,1.0290176,0.7801821,0.25363272,-116.78244
11473,0.662509948015213,0.6449689915586403,0.81610805,1.2722877,1.1344997,0.36700082,-19.533789
11487,0.7140838801860809,0.19765683159303282,0.9214351,1.7833798,1.1545905,0.4981578,-18.86139
11491,0.5973281860351562,-0.020794567521829732,0.85364723,1.8263019,1.5812293,0.15846875,20.114832
11500,0.664579838514328,0.3352636877272728,0.8555943,1.620545,1.1895922,0.49639714,4.6225557
11502,0.5577410161495209,-0.32084481523808095,0.91809314,1.9360824,1.928263,0.299309,29.182507
1151,0.729280561208725,0.7165530919829083,0.9086872,0.84552896,0.7805853,0.60964257,-70.67088
11538,0.8334128558635712,0.7073341208754789,0.9243642,1.281198,0.9706706,0.64179885,-33.920662
11556,0.8156069368124008,0.8844072184065027,0.90841883,1.0045795,0.9296181,2.4600353,-46.551083
11620,-0.014492988586425781,-2.2733641103408786,0.7450929,2.2356288,4.0204563,0.17362835,82.307465
11622,0.7812227308750153,0.4504363621034818,0.94280577,1.4971539,1.2271278,0.19480796,-5.1222215
11628,0.8818149790167809,0.857993018293744,0.9446505,0.97960395,0.8708241,0.20578085,-72.47778
11637,-0.577088475227356,-6.48575154097833,0.63290405,2.7380278,8.271931,0.16505393,95.428314
11639,0.32459402084350586,0.5980215867316748,0.7118182,0.90503055,1.263664,1.8905175,15.1285715
11675,0.7661984413862228,0.6693162725404576,0.8846754,1.2659315,0.84083843,0.3479692,-189.60434
11676,0.6854816973209381,0.3697036981504035,0.864271,1.5521369,1.2720219,0.282418,-63.86618
12043,0.18613356351852417,0.12321376032564335,0.55039597,1.5732911,0.5122012,0.14147575,-461.48328
12059,0.43858247995376587,0.517346065898932,0.7098939,1.2341669,0.69347245,0.10659907,-139.92188
12061,0.39111047983169556,0.00836285090856237,0.652392,1.8895091,0.7330046,0.16242814,-205.47763
12115,0.45215892791748047,0.6552099331118533,0.70574814,1.1529908,1.094286,0.15633307,-1.9993739
12125,-0.5260171890258789,0.3974079819747236,0.8517522,0.54577607,0.6328211,0.13414524,-56.602787
12189,0.6716339588165283,0.7201984586213172,0.84031713,1.1501752,1.1738899,0.15513872,-1.3465654
12202,0.584678590297699,0.6861414611086649,0.8851646,0.9785292,0.7086943,0.028334752,-54.99402
12239,0.8794591501355171,0.8354101080571985,0.94153935,1.129951,1.0823706,0.18331686,-10.005149
