,NSE,KGE,r,alpha,beta,RMSE,delta
12202,0.1752169132232666,0.5606574674161071,0.8639396,0.95179385,0.5850475,0.03992981,-93.412796
12239,0.8819059580564499,0.8508677811520755,0.94137126,1.1327043,0.96546495,0.18144678,-37.48395
12279,0.7789579629898071,0.7233944382168465,0.8919704,1.2217798,1.1251158,0.22316867,-8.909666
12305,0.7307774424552917,0.16211182214332853,0.94322115,1.8358327,0.9852883,0.36632767,-313.8339
12315,0.7716111838817596,0.7372893106121402,0.9352358,0.8497037,0.794492,0.17199114,-47.492867
12320,0.5071896314620972,0.1393721638765486,0.73941666,1.8192694,0.96032363,0.18829872,-28.10281
12354,0.2834770083427429,0.5952570047146544,0.7604765,0.8651996,0.70289016,0.23846409,-65.25761
12383,0.7317439615726471,0.6561279116891111,0.9425767,0.938689,0.66654605,0.10692604,-109.45966
12417,0.7115853726863861,0.6580772670919426,0.852922,1.2530942,1.176699,0.76451266,3.9967446
12430,0.9103135913610458,0.7841792140369692,0.9643259,1.2047867,1.0580379,0.38020402,-8.634047
12476,0.8257360458374023,0.75715266228006,0.915039,1.2074513,1.0933831,0.48502317,1.5558473
12498,0.6360800266265869,0.37773579216435427,0.8248851,1.589067,0.9022882,0.4226881,-71.19156
12511,0.8249926865100861,0.6898193017722336,0.9217855,1.2906126,0.9249075,0.2560011,-54.686348
12611,0.8948244675993919,0.8535555601509972,0.94850314,1.1364214,0.9864635,0.22522277,-14.362899
12614,0.562302976846695,0.4317211645700061,0.8259619,1.3369994,0.57681805,0.22761367,-200.92914
12651,0.5665353536605835,0.5933174285757015,0.8893261,1.0037822,0.60868466,0.12556951,-105.17864
1534,0.7409193217754364,0.8361663054750397,0.88694036,0.9349713,0.9008523,0.8372383,-25.047592
1556,0.6833778619766235,0.7373853626298685,0.8499564,1.0381243,0.7878682,1.2966576,-142.30034
1566,0.8335006684064865,0.7861764244766195,0.9328389,0.9851641,0.7975406,0.7387298,-44.57493
1576,0.7269283533096313,0.7247936101908217,0.85481197,1.2270905,0.94442207,1.1409593,-54.154205
1596,0.7187650501728058,0.6508481004739088,0.8781239,1.0375094,0.6749672,0.46328604,-344.3704
19008,-3.662623405456543,-0.2042894329546323,-0.07006036,0.55082685,0.67824334,0.16157076,-3819.1387
19039,0.5182812213897705,0.10389571415863363,0.7956856,1.8105061,1.3230145,0.18044502,9.207215
19049,0.5054314136505127,0.6084386237652556,0.8404364,0.88993716,0.65978545,0.08513831,-129.7324
19050,0.7026242613792419,0.6167694800565229,0.8508266,1.3153875,0.84143245,0.08407433,-79.45413
19092,0.43522536754608154,-0.4255359477957339,0.7437118,2.3721328,1.2893454,0.61481965,-70.70182
19108,0.2872067093849182,0.39923710542351776,0.8796561,0.72423685,0.48001146,0.2958082,-219.31026
19111,0.17058229446411133,-0.14005993644508297,0.44292486,1.9679267,1.2291763,0.2955508,-5.2043343
19118,0.3133641481399536,-0.5807644012132656,0.6205085,2.498439,0.6691184,0.10678164,-204.60985
19122,0.08190369606018066,-2.5449444323253103,0.31557986,4.4729424,0.8079804,0.13139692,-186.88724
19123,0.12219548225402832,-0.43386124891152766,0.45383683,2.2682283,0.61365706,0.08534593,-551.30884
19127,-95.00642395019531,-0.2750970523251697,0.4111957,0.10661607,0.30642438,0.1395838,-203.2244
19128,-36.669586181640625,-0.19002007187134784,0.5987765,0.1567431,0.26237863,0.19539547,-337.68567
19135,-4265.0419921875,-0.5048372575696236,0.40034857,0.018617053,0.029515147,0.0708761,-3864.9734
19153,0.4724881649017334,0.08879181120454516,0.7135545,1.8538307,0.8613548,0.21730341,-128.99388
19154,0.4638964533805847,0.30679145672378283,0.7107152,1.5654404,0.722278,0.19268407,-133.2869
19158,0.6628790497779846,0.551000803937418,0.8271073,1.3838502,0.84389937,0.19545694,-87.87579
19159,0.6966645121574402,0.6889588781114792,0.9209116,0.80089146,0.77450633,0.18924731,-34.245144
19167,0.8673170655965805,0.73820835186422,0.9426477,1.2542936,1.0240908,0.2588722,-59.38398
19170,0.885018102824688,0.7695963161072077,0.946663,1.1373061,0.82283324,0.4029976,-228.52162
19172,0.8204941302537918,0.7334257335749663,0.91493654,1.1166787,0.7759194,0.56560564,-130.25328
19183,0.6035705208778381,0.7354211108192317,0.8372167,0.89553475,0.81947136,0.2165454,-37.839165
19185,-0.933456540107727,0.3683824179772608,0.93340033,0.44703007,0.702125,0.30424047,-22.649101
19197,-4.352446556091309,0.15521338454305011,0.71560544,0.4482136,0.4270114,0.052648798,-154.94719
19313,0.20283108949661255,0.5584628522122226,0.60884774,1.056646,0.8031595,0.09768319,-50.299004
19382,0.8786137774586678,0.8195628562479018,0.9414597,1.1416142,0.90473187,0.26037064,-45.570793
19383,0.28307485580444336,0.09383354148771417,0.5351264,1.7753776,0.93819624,0.12479935,-33.123535
2010,0.8458914905786514,0.9128731286822047,0.92603177,0.99658865,1.0459146,0.47729382,4.69875
2026,0.8122938424348831,0.8317281840157801,0.93398887,0.8581234,0.9381213,0.8827231,-10.310597
2027,0.6932666897773743,0.13117657919008163,0.91678965,1.8618909,1.0712336,2.48388,-100.966866
2034,0.932896226644516,0.9022377298608937,0.968453,1.0682602,0.93752766,0.6754657,-22.442913
2040,0.9337417557835579,0.8737092427307713,0.96950054,1.1225518,0.9995584,0.49810767,-15.126913
2058,0.6729495227336884,0.701045912255339,0.84848684,1.2065707,1.1540968,0.73864466,7.6312094
2062,0.3592607378959656,-0.21343979706823668,0.7780774,2.106557,1.4457784,1.151846,18.916649
2090,0.9108149409294128,0.8880524868809556,0.9668256,0.8958294,1.0240871,0.41238335,5.9184556
2103,0.4975147843360901,0.7438097826843977,0.8119286,0.82772166,0.97586006,0.6187214,-3.6859047
2107,0.6842976212501526,0.7000263680547877,0.94349116,0.7226939,0.9005401,1.8924235,-2.3257134
2115,0.7999720573425293,0.7536208058225663,0.9601733,0.7826031,1.1088812,1.5406655,19.06888
2126,0.580066442489624,0.7924766751495689,0.7981224,0.9713222,0.9614131,2.1097538,-13.739825
2128,0.7538357675075531,0.5964939184476519,0.9301845,1.3384672,0.79171443,3.0727656,-75.48649
2152,0.9567919783294201,0.9476233074089697,0.9792096,1.0203305,1.0435631,0.58631724,3.647201
2164,0.3852001428604126,-0.04777372426034643,0.7400552,1.7642964,1.6679143,1.9296609,21.615866
2180,0.5343404412269592,0.719476254998739,0.8103918,0.90075207,0.8186381,1.4996586,-31.212399
2193,0.31185245513916016,0.6131712617128352,0.6886344,0.98874843,0.7707374,1.6133857,-90.72832
2198,0.3862643241882324,0.4063858444681383,0.67935014,1.4781693,0.855378,0.43359193,-61.841568
2203,0.7292117178440094,0.4071692629125363,0.8968386,1.57153,0.88100636,0.42776343,-133.4125
2229,0.5991612076759338,0.09654589153617765,0.9271483,1.7810467,1.4482052,2.683554,10.895039
2270,0.692939043045044,0.6637625167951986,0.83781624,1.280962,1.088388,2.287437,-3.131051
3001,0.6480531990528107,0.8071801399126536,0.81627905,1.0538234,0.97699654,0.41800675,-13.211475
3003,0.6216087639331818,0.7490868471145935,0.7965724,1.1319698,1.0644871,0.1876349,-4.398605
3059,-0.3069005012512207,0.5576978294424257,0.8274384,0.74597347,0.6816853,0.08294208,-60.851738
3068,0.5036593377590179,0.7286417232436057,0.7668024,1.0600657,0.8749149,0.11434124,-26.92004
3073,0.6504579782485962,0.08314995831780692,0.8826095,1.8956172,1.1571726,0.59203213,-39.957546
3074,0.7529178112745285,0.5684514632885234,0.88664126,1.3515136,1.2232087,0.3312123,9.741746
3076,0.8076962828636169,0.7482853239590503,0.91660446,1.1460904,1.1872513,0.20023488,18.88913
3079,0.7195054292678833,0.5452606747263185,0.8656749,1.428459,1.0718851,0.34144402,-24.733799
3083,0.6569338738918304,0.790774490704443,0.8159193,1.0993813,0.99640083,0.27329758,-33.686226
3085,0.8230193853378296,0.7978801628565801,0.9097559,1.1777616,1.0333055,0.39061177,-9.479377
3087,0.8071918189525604,0.5291165071594113,0.93368304,1.4608865,1.0701212,0.64437115,-20.837978
3135,0.8330295085906982,0.9122731714977824,0.918812,0.9792646,1.025972,0.28862092,7.4594016
3136,0.744283527135849,0.7689696219313394,0.86622584,1.1607535,1.0981724,0.6873494,-6.281132
3147,0.8782267645001411,0.9257738093251282,0.94024456,0.989956,1.0428711,0.77085364,0.7892153
3150,0.7590032070875168,0.8666700067671219,0.88480735,0.96791255,1.058974,1.1063187,-18.429855
3156,0.7949447631835938,0.8521965108835456,0.910714,0.9157041,0.9177317,0.4286799,-66.69553
3159,0.9123982414603233,0.8174650587678962,0.9606229,1.152425,0.90761465,0.15079224,-63.319927
3178,0.8216787874698639,0.8537459365762821,0.9163859,0.9655437,0.88505787,0.7659897,-28.890556
3201,0.7803818434476852,0.8391455897115385,0.8890685,1.0312526,0.88778764,0.5901417,-13.10156
3210,0.7345418334007263,0.28218174790517736,0.92094976,1.7107996,1.061466,0.4770805,-182.03001
3218,0.8416582196950912,0.8846906000680909,0.9183647,1.0644224,1.0498166,0.45860845,7.1387434
3219,0.9115269705653191,0.9542622574249768,0.95537364,1.0099196,0.99857515,0.37549114,1.3591005
3234,0.7432710826396942,0.8278065498558417,0.8816728,0.94846666,0.88601065,1.2159067,-15.908642
3247,0.8027688264846802,0.8258625522398146,0.91093975,0.9739719,0.85264105,0.57678133,-77.22897
3248,0.7972185760736465,0.5798639654224145,0.91702896,1.4104685,1.0338488,0.61337644,-48.696106
3291,0.8267252296209335,0.5922235670072735,0.93605316,1.398909,1.0553539,0.46416026,-28.087053
3334,0.726927787065506,0.6237720249530523,0.91792333,0.8261288,0.67661214,0.37585968,-1012.7509
3569,0.3689831495285034,0.557581764476681,0.91494083,0.63606596,0.7632494,0.9016721,-61.851868
3577,0.8011721819639206,0.5650774971204219,0.92550176,1.3974795,1.160055,0.7742153,-7.6367764
3603,0.5662248432636261,0.20941780980823999,0.7920277,1.7551166,1.1075485,0.2798701,-29.91075
3637,0.7078395783901215,0.30859687737312014,0.9178742,1.5452713,1.4171005,0.32955998,24.811258
3669,0.5744273662567139,0.7708037029205512,0.8024594,1.0123177,0.8844278,0.12041777,-26.797394
4005,0.5637049078941345,0.6703751669655954,0.7598622,1.2001759,0.89552045,1.9777799,-50.18759
4027,-0.2765789031982422,0.5285437953714703,0.72644436,0.6198591,0.9458598,0.6256748,-3.1175098
4032,0.8515790104866028,0.8313907899579984,0.9530792,0.8444757,0.954837,0.32041278,3.6971443
4033,0.8345927894115448,0.8769454150833649,0.916136,1.0574677,1.0693306,0.753091,-1.3900985
4034,0.8831164091825485,0.9176460660764187,0.94365823,0.98976684,0.94081336,0.6437709,-4.0980735
4036,0.77520951628685,0.8535900205695819,0.8865739,1.035538,1.0854837,0.5209114,-0.86784685
4043,0.5559991002082825,0.6376439647614363,0.93590856,0.672207,0.8594798,1.1965872,3.5060332
4068,0.5472193658351898,0.7530515717333457,0.79918504,0.9319613,0.8733998,0.9689941,-61.403126
4071,0.6252553761005402,0.5207043941487268,0.8096425,1.36322,1.248112,1.2924352,-13.195224
4085,0.51338991522789,0.6042616514519634,0.9170972,0.69922847,0.75654066,1.8890761,-75.01921
4090,0.6176182329654694,0.7169778318587487,0.88462883,0.79115015,0.8477739,1.4881306,-24.791552
4095,0.2752154469490051,0.5537393240997797,0.83546984,0.70103633,0.7124254,2.616194,-58.16654
4102,0.6302303373813629,0.7319226571211934,0.854872,0.8970113,0.799509,1.914322,-27.55095
4105,0.6776694357395172,0.8198475202735678,0.8525741,0.9406349,0.91516894,1.1346695,-25.103642
4107,0.2919011116027832,0.5194034963317244,0.6185637,1.1635784,0.7576749,2.9790533,-67.292725
4116,0.7166335880756378,0.7637048465351758,0.8966042,0.85806054,0.8418928,1.7627206,-31.206003
4141,0.7853443920612335,0.7132862868872902,0.94334763,0.8275982,0.77802503,1.3532463,-47.353264
4145,0.7589580416679382,0.857209628169592,0.8964255,0.90308845,0.98358166,1.7905585,-2.383642
4148,0.6007103621959686,0.6862747144774581,0.89325637,0.76408523,0.8228741,1.9875065,-35.331936
4158,0.13225197792053223,0.49611605125403524,0.8364249,0.7130891,0.61944205,1.5325637,-85.37817
4159,0.3862351179122925,0.688333502628538,0.7984995,0.7708007,0.9367446,1.7499768,-24.62344
4160,0.47003692388534546,0.560657733472735,0.87951624,0.7466741,0.6618709,2.2216468,-109.93319
4173,0.40839487314224243,0.6947280467627712,0.73910266,0.91060627,0.8691096,1.7776024,-67.3493
4175,0.10405498743057251,0.587796201542008,0.74594367,0.7113765,0.85146105,1.9056891,-43.99233
4179,0.648164689540863,0.7541371309440901,0.8076454,1.1502814,0.9706105,1.9310427,-56.748867
4181,0.767571821808815,0.5070959138218706,0.91222084,1.3072004,1.375336,1.5033281,31.266441
4197,-1.0395359992980957,-0.5852594277554972,0.7270444,2.4057558,1.6799952,0.70835453,37.21317
4226,0.19645637273788452,0.4752637010374726,0.8827184,0.6568894,0.62070024,1.9313389,-111.421585
