,NSE,KGE,r,alpha,beta,RMSE,delta
70230,0.8000652492046356,0.7804370936034334,0.9097098,0.9763807890989421,1.1987402,0.6056647,22.788479
70238,0.9026231989264488,0.7642883996789821,0.9619355,1.2326173185248392,0.99951315,0.7461839,-17.475391
70252,0.8889973759651184,0.8749859771298115,0.95764875,0.8959795829885016,1.0549057,,20.102533
70270,0.7979773581027985,0.3732165219246516,0.95294434,1.5619404591812374,1.2736169,1.170792,3.8320405
70271,0.7225034832954407,0.4310561859176226,0.8849928,1.4557778882346564,1.320526,0.8440085,1.9715024
70275,0.7846644222736359,0.879671088197028,0.88845867,1.045007206394037,0.99654603,0.6750303,-6.5702143
70291,0.7859827876091003,0.7084268547368981,0.9071567,1.040318560421559,1.27344,0.5825737,15.681577
70293,0.7897956222295761,0.6743942448959601,0.8998093,1.264620456677509,1.1611116,0.8693311,-5.7912683
70295,0.877039223909378,0.7603318887986987,0.9466045,1.2131043599046751,0.9042072,0.68845135,-72.84106
70298,0.9257753789424896,0.8793560958570267,0.9659314,0.9978031601629751,0.8842872,0.41651782,-35.664894
70302,0.6982215642929077,0.6866886125189438,0.9209812,0.803206734479041,0.7693651,0.662503,-56.46174
70311,-2.512172222137451,0.2176775105374299,0.73715264,0.3942322263954174,0.58049417,,-54.28879
70361,0.5801279246807098,0.27424574570911875,0.75473124,1.639944424718226,0.7611829,,-102.44001
70363,0.754685252904892,0.6769708251834045,0.7721771,1.227988610447492,1.0215816,,15.726668
70374,-0.037390947341918945,0.5372973345508083,0.9027986,0.5476235033684131,0.99892837,0.9969676,17.244968
70376,-10.127426147460938,0.14122908374211351,0.6834647,0.24067185622605025,0.7535986,,-5.374411
70377,0.7415072917938232,0.8203068172551243,0.88425344,0.9494937347706429,1.1278338,,19.926514
70390,0.8357831388711929,0.7854493986650383,0.9180506,1.1528140412946468,1.1263492,0.73138034,-8.613598
70393,0.3726906180381775,-1.726732763463116,0.8319606,3.719142162441066,0.88554376,2.7470837,-163.31087
70403,0.32068806886672974,-0.43313000285529735,0.5963225,2.353967074002323,1.240165,,-28.739462
70408,0.7224729061126709,0.237406141462163,0.9213449,1.6578083990626185,1.3776915,1.8219248,10.790212
70458,0.8817408755421638,0.7614351116293009,0.94911075,1.2328210560828996,1.0108557,0.8675067,-4.6258993
70486,0.40450000762939453,0.6907469945705975,0.7733444,0.8264423006154861,0.88107824,3.0576198,-79.380905
70494,0.5170873999595642,0.17930553697348606,0.66437864,0.7622958171838193,0.2897927,,-424.36853
70509,0.8954985588788986,0.9066892979732624,0.94704735,1.047438913920818,0.93956447,0.714562,-15.237453
70540,0.7954784780740738,0.29782638538598716,0.72413987,1.5249140373845513,0.62394917,,-66.552704
70549,0.689860612154007,0.6410764326636564,0.7395636,1.1203920617480718,0.7843504,,-74.55635
70557,-0.31443822383880615,-1.8565726591686111,0.6980951,3.3941734464426654,2.5286577,1.1681718,46.450363
70569,0.013998687267303467,-4.295972162028457,0.3211974,6.018001108467877,2.5511973,,58.49784
70575,0.6501999795436859,0.5820339773291525,0.7914084,1.319963957190652,0.8302702,,-200.387
70579,0.9056467786431313,0.8365254308649517,0.9559279,1.1507660505745423,0.95471,0.6183146,-35.289173
70584,0.7583891749382019,0.7871288246390837,0.8740027,1.1329864776030962,0.89158684,0.57362866,-48.978035
70596,0.2812442183494568,-1.5329544068412972,0.8161315,3.1030526476532625,2.3997214,2.375086,34.880703
70611,0.3797975182533264,-0.7356929647813308,0.740963,2.625090098193987,1.5519167,,13.916536
70616,0.2225874662399292,0.20957219341822797,0.5580773,1.4794755931372303,1.4467478,,-0.48419082
7062,0.25302058458328247,0.4951954941539016,0.6294892,1.0703135412702967,0.6644328,,-470.6435
70623,0.8174503594636917,0.46765812339366986,0.94214267,1.5073896767337438,1.15032,,-22.783373
70624,0.058882296085357666,0.45334021762705734,0.6665652,1.1085315447102897,1.4193794,0.62041944,26.300117
7064,0.1900375485420227,0.5743316747440965,0.6724647,0.9270505772605069,0.7380982,,-259.9257
7096,0.6621003746986389,0.8033316523432408,0.84009445,0.885938735021205,1.0099338,,-369.52603
7098,0.6590851247310638,0.7836320593167033,0.87158924,0.8530634412145887,0.9065366,0.14007817,-74.721306
71018,0.6700418889522552,0.7150446386858156,0.8583158,0.9792552525519866,0.75363684,1.353943,-46.04834
7102,0.7658159881830215,0.6995538257058158,0.90741646,1.0558264764650986,1.2803205,0.09267191,29.818878
7104,0.024834036827087402,0.4300245942150479,0.51985013,0.932647700990072,0.7003473,,-124.06678
71044,-1.120502233505249,0.25409380470354637,0.9502828,0.4706811741289566,0.47681186,2.8860154,-103.837685
71067,0.7286766767501831,0.810064049585216,0.8778535,0.9562973227703483,0.8612701,0.856342,-29.008516
71068,0.8465160578489304,0.7179595147853097,0.9343089,1.2280102747292596,0.847544,0.8501061,-52.66162
71085,0.8478925675153732,0.7520906021338151,0.928685,1.2371564464446403,0.98859555,0.7019681,-11.577868
71092,0.6898407936096191,0.7174246489549164,0.83266,1.218826795187866,0.9370636,0.7162743,-18.916073
71096,0.3348237872123718,-1.56940086588027,0.6896029,3.5503307216233866,0.9641159,,-26.477398
71109,0.6832197308540344,0.8359107158598922,0.8379562,1.0250304087582092,0.9936301,1.5823698,-14.773252
7112,0.6531733870506287,0.7714413443807542,0.8120467,1.1269997867072035,0.97200584,0.29657364,-64.647865
71126,0.524531215429306,0.6478526582612141,0.84946465,0.7916843340402201,0.75926894,1.809787,-35.057575
71131,0.5739206671714783,0.45558170824897504,0.7312337,0.9747184454648002,0.52722436,,-41.55207
71139,0.43715667724609375,0.46646521386717454,0.66275615,1.4129825342819387,1.0192711,1.7414476,-75.75544
71140,-0.7477736473083496,0.3159918415622356,0.6838568,0.6578112085110848,0.49917322,,-95.8518
71153,0.3712822198867798,0.6031169248598709,0.68244046,1.1132302232347016,0.7905936,1.5098795,-47.514107
71165,-0.9846862554550171,0.3106575247336455,0.8378145,0.48888852874028005,0.56680954,2.664756,-74.21198
71168,0.06116330623626709,0.4961351436722977,0.84429395,0.6602655409135842,0.66204154,,-49.58479
71239,0.753736600279808,0.742113849063244,0.95003796,0.7500351751066123,0.96092767,0.44086286,5.044759
71241,0.3118368983268738,0.5537358043057479,0.9452767,0.5937877029857277,0.82351017,1.0269365,-6.816041
71245,0.26477348804473877,-0.6110685873853159,0.54580873,2.5408525821166825,1.122579,0.8177721,-26.99641
71258,-0.02546060085296631,0.4603653101717493,0.53478026,0.9509392477177102,1.2690153,1.4672073,15.852712
71260,0.4524276852607727,-0.6639234900644808,0.82644504,2.567233684283316,1.5313178,1.4278746,8.866323
71267,0.05404120683670044,-2.1981247734574283,0.5067561,3.940039445891364,2.157964,3.916682,21.21706
7197,-44.208683013916016,-0.13641650538945527,0.8808328,0.17467035524524013,0.2279426,0.23946168,-239.06696
72039,-28.196317672729492,-0.7157274176080015,0.0030250237,0.014389486855131705,0.010892632,,-32.957333
72090,0.15127289295196533,0.4927371856019461,0.5245573,1.1651728697695587,0.9368516,0.6403796,-30.71196
72095,0.5140391886234283,0.14085582040437383,0.84335583,1.670782023111336,1.5134616,1.0715501,13.776152
72130,0.13499915599822998,0.5406742616945064,0.60351187,0.8983615054249234,0.79156077,,2.5259345
72239,0.647493302822113,0.7945054642848388,0.82459605,1.0226268965797125,0.89536023,0.6598819,-53.2158
72427,0.11062127351760864,-0.14576800039587212,0.23530948,1.8020888221264462,0.708991,,-47.99596
72729,-2.9724981784820557,-1.9950287850307187,0.38724342,2.3129987315553353,3.6212137,0.8251925,69.97072
72731,0.6208961308002472,0.6092663245189777,0.7912196,1.3211644874706931,1.0770514,0.8193966,-21.31856
72745,0.3634505271911621,-0.7086441307583673,0.7235419,2.6248180387295403,1.4505575,0.9687435,-51.054916
73186,0.09643721580505371,0.6099751841617331,0.7421713,0.7118654623143426,1.0512074,0.30924734,4.043332
73190,0.5162500739097595,0.7383970204373298,0.8171205,0.8407049875903209,0.90193725,0.42715803,-36.770844
74410,0.46449464559555054,-0.8654905196511504,0.8529027,2.8512182449548336,1.1772238,0.4537054,-359.8328
74416,-1.1366815567016602,-6.394984321006619,0.6758854,7.89153871824743,3.662224,,67.179634
74434,-0.3053250312805176,-3.2512859731468593,0.7212822,5.173679218437276,1.7590458,,41.512573
75033,0.529194176197052,0.649237224289813,0.7979132,1.1287699703515954,0.7438482,0.35614625,-47.351326
75058,-0.09034156799316406,0.5590846545862806,0.68015885,0.706642845579628,1.0777789,0.75254714,2.9836037
75111,0.11193060874938965,0.4922628609638712,0.5116154,1.1155433947985693,0.92301166,0.70595795,-76.86576
75119,0.22983962297439575,0.20910573213644956,0.59311646,1.3264187304109611,1.5944833,1.2622063,24.437817
75151,0.6539221107959747,0.7974152557592875,0.85632914,0.9348352345425691,0.87290627,0.53938544,-26.227919
75156,0.4494878053665161,-0.024931244818137355,0.78290594,1.9065969538384908,1.4259533,,6.2749286
75168,0.7437564134597778,0.816126332708125,0.9006318,0.9282283420378861,0.8629441,0.41871116,-22.799904
75176,0.02300328016281128,0.5175646818148436,0.81185174,0.735529253453099,0.6430696,0.94457555,-80.03927
75190,0.1536981463432312,0.5646944079802081,0.58149254,1.0090239810048656,1.1194196,0.84781736,-3.434674
75196,0.06918275356292725,-2.298278281227521,0.6136996,3.8336377859373525,2.6431398,2.1592913,7.3342915
75198,-0.03758275508880615,-5.483557222783356,0.64295834,7.244358932243562,2.7079277,,-11.461
75200,0.5993650257587433,0.3727858006729561,0.7963454,1.58306336006535,1.1093599,0.9893684,-320.9497
75201,0.5266096293926239,0.009612760888413452,0.7904207,1.9286529536672175,1.2730331,1.2692736,-106.15779
75209,0.6231902837753296,0.7250844953630646,0.89280653,0.7947641970655974,0.8517895,0.5868791,-36.100185
75211,0.7131889164447784,0.6884724066800669,0.8585217,1.2191231519061083,0.8296522,0.604285,-94.12545
75221,0.19735151529312134,-0.654823102058786,0.5013199,2.3909752080046514,1.7449467,1.5209672,-34.073902
75239,0.3136489987373352,-1.5295722418454338,0.7851327,3.371234723427645,1.8542913,1.7638813,-10.314454
75241,0.7007984220981598,0.7169313483146617,0.83797866,1.2290448499009512,1.0376219,0.5961161,-27.55886
75263,0.3567737340927124,0.6622809070695892,0.81620437,0.7335357077298665,0.9037185,0.5814885,-1.2297072
75265,0.3944242000579834,-0.019389192346998874,0.6757428,1.7711323447400362,1.5825517,0.7222608,2.3982549
75267,0.2282336950302124,-2.913137906946979,0.7225144,4.879870511314297,1.4269131,0.80038214,-38.248592
75287,0.738595187664032,0.5505288934215902,0.88916016,1.3051023169663158,1.310888,0.71718353,18.304995
75292,0.6201102435588837,0.09790715502728498,0.8579416,1.7994411295431807,1.3930455,0.97416073,-2.5684323
75293,0.5352807641029358,0.7172158567934777,0.8413379,0.8063991599501812,0.8684252,0.6174024,-55.01444
75306,0.21861231327056885,0.334300490151904,0.34621125,1.1194619552839964,0.96198744,,7.1735053
75309,0.09539777040481567,0.6169805005907589,0.73411816,0.9450305119403657,0.729835,0.1075771,-57.8019
75311,-0.1849367618560791,0.5643855586270393,0.645736,0.7786513723980263,0.8764616,0.07283905,-17.304121
75332,0.6121976375579834,0.4394380743294588,0.85212183,1.4898206061566952,1.2289923,0.092951976,5.937787
