"Платформа: идентификатор локальный","Платформа: название","Широта точки (град., дес.доли град)","Долгота точки (град., дес.доли град)","Дата и время","Уровень воды над нулем поста","Уровень воды: аномалия","Уровень воды: среднее","Температура воды","Температура воздуха","Лед (припай): толщина","Осадки: количество  (код)","Осадки: длительность выпадения  (код)","Снег: высота","Дата","Организация: вид деятельности","Платформа: тип","Организация: идентификатор локальный","Организация: название","Геообъект: код","Геообъект: название","Geometry (точка, поверхность, сетка)","Единица данных::номер"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-22 15:00:00","70.0","","","0.3","","","","","","2023-02-22 12:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1953"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-22 14:00:00","69.0","","","0.3","","","","","","2023-02-22 11:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1954"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-22 13:00:00","70.0","","","0.2","","","","","","2023-02-22 10:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1955"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-22 08:00:00","86.0","7.0","","0.0","-17.0","","","","","2023-02-22 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1956"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-21 10:00:00","75.0","","","0.2","","","","","","2023-02-21 07:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1957"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 19:00:00","78.0","","","0.2","","","","","","2023-02-20 16:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1958"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 18:00:00","78.0","","","0.2","","","","","","2023-02-20 15:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1959"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 17:00:00","78.0","","","0.3","","","","","","2023-02-20 14:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1960"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 16:00:00","78.0","","","0.3","","","","","","2023-02-20 13:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1961"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 15:00:00","78.0","","","0.4","","","","","","2023-02-20 12:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1962"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 14:00:00","77.0","","","0.4","","","","","","2023-02-20 11:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1963"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-21 13:00:00","76.0","","","0.4","","","","","","2023-02-21 10:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1964"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 13:00:00","76.0","","","0.4","","","","","","2023-02-20 10:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1965"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 12:00:00","76.0","","","0.4","","","","","","2023-02-20 09:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1966"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-21 07:00:00","76.0","","","0.2","","","","","","2023-02-21 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1967"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 11:00:00","75.0","","","0.3","","","","","","2023-02-20 08:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1968"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-21 09:00:00","75.0","","","0.2","","","","","","2023-02-21 06:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1969"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-21 06:00:00","76.0","","","0.1","","","","","","2023-02-21 03:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1970"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-21 05:00:00","76.0","","","0.2","","","","","","2023-02-21 02:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1971"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-21 04:00:00","76.0","","","0.2","","","","","","2023-02-21 01:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1972"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 10:00:00","75.0","","","0.2","","","","","","2023-02-20 07:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1973"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-21 03:00:00","76.0","","","0.2","","","","","","2023-02-21 00:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1974"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-21 02:00:00","76.0","","","0.1","","","","","","2023-02-20 23:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1975"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-21 01:00:00","76.0","","","0.1","","","","","","2023-02-20 22:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1976"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-21 00:00:00","76.0","","","0.1","","","","","","2023-02-20 21:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1977"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 23:00:00","77.0","","","0.1","","","","","","2023-02-20 20:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1978"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 07:00:00","75.0","","","0.1","","","","","","2023-02-20 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1979"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 06:00:00","76.0","","","0.1","","","","","","2023-02-20 03:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1980"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 05:00:00","76.0","","","0.1","","","","","","2023-02-20 02:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1981"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 04:00:00","76.0","","","0.1","","","","","","2023-02-20 01:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1982"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 03:00:00","77.0","","","0.1","","","","","","2023-02-20 00:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1983"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 02:00:00","77.0","","","0.1","","","","","","2023-02-19 23:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1984"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 01:00:00","77.0","","","0.1","","","","","","2023-02-19 22:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1985"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 00:00:00","77.0","","","0.1","","","","","","2023-02-19 21:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1986"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-19 23:00:00","77.0","","","0.2","","","","","","2023-02-19 20:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1987"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-21 12:00:00","76.0","","","0.4","","","","","","2023-02-21 09:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1988"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 22:00:00","77.0","","","0.2","","","","","","2023-02-20 19:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1989"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-21 11:00:00","75.0","","","0.3","","","","","","2023-02-21 08:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1990"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 20:00:00","78.0","","","0.2","","","","","","2023-02-20 17:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1991"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 08:00:00","75.0","","","0.2","","","","","","2023-02-20 05:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1992"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-19 00:00:00","75.0","","","0.1","","","","","","2023-02-18 21:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1993"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-18 23:00:00","75.0","","","0.1","","","","","","2023-02-18 20:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1994"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-20 09:00:00","75.0","","","0.2","","","","","","2023-02-20 06:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1995"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-19 22:00:00","77.0","","","0.2","","","","","","2023-02-19 19:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1996"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-19 21:00:00","78.0","","","0.1","","","","","","2023-02-19 18:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1997"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-19 20:00:00","78.0","","","0.1","","","","","","2023-02-19 17:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1998"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-19 19:00:00","78.0","","","0.1","","","","","","2023-02-19 16:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","1999"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-19 17:00:00","77.0","","","0.3","","","","","","2023-02-19 14:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","2000"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-19 16:00:00","77.0","","","0.3","","","","","","2023-02-19 13:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","2001"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-19 15:00:00","76.0","","","0.4","","","","","","2023-02-19 12:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","2002"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-19 14:00:00","76.0","","","0.4","","","","","","2023-02-19 11:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","2003"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-19 13:00:00","75.0","","","0.3","","","","","","2023-02-19 10:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","2004"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-19 12:00:00","75.0","","","0.3","","","","","","2023-02-19 09:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","2005"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-19 11:00:00","75.0","","","0.2","","","","","","2023-02-19 08:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","2006"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-19 10:00:00","75.0","","","0.2","","","","","","2023-02-19 07:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","2007"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-19 09:00:00","75.0","","","0.1","","","","","","2023-02-19 06:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","2008"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-19 08:00:00","75.0","","","0.1","","","","","","2023-02-19 05:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","2009"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-19 07:00:00","76.0","","","0.1","","","","","","2023-02-19 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","2010"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-19 06:00:00","76.0","","","0.1","","","","","","2023-02-19 03:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","2011"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-19 05:00:00","76.0","","","0.1","","","","","","2023-02-19 02:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","2012"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-19 04:00:00","76.0","","","0.1","","","","","","2023-02-19 01:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","2013"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-19 03:00:00","76.0","","","0.1","","","","","","2023-02-19 00:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","2014"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-19 01:00:00","76.0","","","0.1","","","","","","2023-02-18 22:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","2015"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-18 22:00:00","74.0","","","0.1","","","","","","2023-02-18 19:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","2016"
"75337","НОВОСИЛЬ","52.96","37.08","2023-02-21 14:00:00","76.0","","","0.4","","","","","","2023-02-21 11:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001810","Р.ЗУШA","","2017"
"75908","ДУБНА","56.73","37.11","2023-02-22 08:00:00","742.0","-8.0","","","","","","","","2023-02-23 06:00:00.0","","","","","","","","2018"
"75427","ПАВЛОВСКАЯ СЛОБОДА","55.81","37.1","2023-02-25 08:00:00","78.0","-2.0","","","","","","","","2023-02-25 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110002350","P.ИCTPA","","2019"
"75427","ПАВЛОВСКАЯ СЛОБОДА","55.81","37.1","2023-02-24 08:00:00","80.0","1.0","","","","","","","","2023-02-24 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110002350","P.ИCTPA","","2020"
"75427","ПАВЛОВСКАЯ СЛОБОДА","55.81","37.1","2023-02-22 08:00:00","79.0","3.0","","","","","","","","2023-02-22 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110002350","P.ИCTPA","","2021"
"75427","ПАВЛОВСКАЯ СЛОБОДА","55.81","37.1","2023-02-23 08:00:00","78.0","-1.0","","","","","","","","2023-02-23 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110002350","P.ИCTPA","","2022"
"75427","ПАВЛОВСКАЯ СЛОБОДА","55.81","37.1","2023-02-21 08:00:00","76.0","6.0","","","","","","","","2023-02-21 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110002350","P.ИCTPA","","2023"
"75427","ПАВЛОВСКАЯ СЛОБОДА","55.81","37.1","2023-02-19 08:00:00","68.0","5.0","","","","","","","","2023-02-20 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110002350","P.ИCTPA","","2024"
"75427","ПАВЛОВСКАЯ СЛОБОДА","55.81","37.1","2023-02-20 08:00:00","70.0","2.0","","","","","","","","2023-02-20 06:00:00.0","53","ГП","42","ЦЕНТРАЛЬНОЕ УГМС","110002350","P.ИCTPA","","2025"
"75908","ДУБНА","56.73","37.11","2023-02-23 08:00:00","734.0","-8.0","","","","","","","","2023-02-23 06:00:00.0","","","","","","","","2026"
"75908","ДУБНА","56.73","37.11","2023-02-24 08:00:00","722.0","-12.0","","","","","","","","2023-02-25 06:00:00.0","","","","","","","","2027"
"75908","ДУБНА","56.73","37.11","2023-02-25 08:00:00","711.0","-11.0","","","","39","","","3","2023-02-25 06:00:00.0","","","","","","","","2028"
"80157","НАВЛЯ (ГП ПРИ НАВЛЯ М)","52.83","34.5","2023-02-19 08:00:00","144.0","8.0","","0.0","0.0","","","","","2023-02-19 04:00:00.0","","","","","","","","2029"
"75333","НОВОЛУНИЕ","52.9","35.78","2023-02-23 08:00:00","45.0","-2.0","","","","","","","","2023-02-23 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001780","Р.ЦОН","","2030"
"75333","НОВОЛУНИЕ","52.9","35.78","2023-02-24 08:00:00","45.0","0.0","","","","","","","","2023-02-24 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001780","Р.ЦОН","","2031"
"75333","НОВОЛУНИЕ","52.9","35.78","2023-02-22 08:00:00","47.0","0.0","","","","","","","","2023-02-22 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001780","Р.ЦОН","","2032"
"75333","НОВОЛУНИЕ","52.9","35.78","2023-02-21 08:00:00","47.0","1.0","","","","","","","","2023-02-21 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001780","Р.ЦОН","","2033"
"80157","НАВЛЯ (ГП ПРИ НАВЛЯ М)","52.83","34.5","2023-02-19 08:00:00","144.0","8.0","","0.0","0.0","","","","","2023-02-20 04:00:00.0","","","","","","","","2034"
"75332","ЧЕРКАССКАЯ","52.7","35.8","2023-02-23 08:00:00","3.0","1.0","","0.0","-17.0","","","","","2023-02-23 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001766","Р.KPOMA","","2035"
"75332","ЧЕРКАССКАЯ","52.7","35.8","2023-02-25 08:00:00","4.0","1.0","","0.0","0.0","","","","","2023-02-25 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001766","Р.KPOMA","","2036"
"75332","ЧЕРКАССКАЯ","52.7","35.8","2023-02-24 08:00:00","3.0","0.0","","0.0","-7.0","","","","","2023-02-24 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001766","Р.KPOMA","","2037"
"75332","ЧЕРКАССКАЯ","52.7","35.8","2023-02-22 08:00:00","2.0","0.0","","0.0","-15.0","","","","","2023-02-22 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001766","Р.KPOMA","","2038"
"75332","ЧЕРКАССКАЯ","52.7","35.8","2023-02-21 08:00:00","2.0","0.0","","0.0","-3.0","","","","","2023-02-21 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001766","Р.KPOMA","","2039"
"75332","ЧЕРКАССКАЯ","52.7","35.8","2023-02-19 08:00:00","-5.0","3.0","","0.0","-4.0","","","","","2023-02-19 04:00:00.0","53","ГП","37","ЦЕНТРАЛЬНО-ЧЕРНОЗЕМНОЕ УГМС","110001766","Р.KPOMA","","2040"
"78202","АРЧЕДИНСКАЯ","49.88","43.13","2023-02-23 08:00:00","-22.0","1.0","","","","","","","","2023-02-25 06:00:00.0","53","ГП","34","СЕВЕРО-КАВКАЗСКОЕ УГМС","107000790","P.MEДBEДИЦA","","2041"
"78202","АРЧЕДИНСКАЯ","49.88","43.13","2023-02-24 08:00:00","-22.0","0.0","","","","","","","","2023-02-25 06:00:00.0","53","ГП","34","СЕВЕРО-КАВКАЗСКОЕ УГМС","107000790","P.MEДBEДИЦA","","2042"
"78202","АРЧЕДИНСКАЯ","49.88","43.13","2023-02-25 08:00:00","-22.0","0.0","","","","27","","","4","2023-02-25 06:00:00.0","53","ГП","34","СЕВЕРО-КАВКАЗСКОЕ УГМС","107000790","P.MEДBEДИЦA","","2043"
"78202","АРЧЕДИНСКАЯ","49.88","43.13","2023-02-22 08:00:00","-23.0","0.0","","","","","2","2","","2023-02-22 06:00:00.0","53","ГП","34","СЕВЕРО-КАВКАЗСКОЕ УГМС","107000790","P.MEДBEДИЦA","","2044"
